STRD_YYMM,SIDO_NM,CCG_NM,GENDER_CD,AGE_CD,TP_BUZ_NO,TP_BUZ_NM,amt,cnt,AGE_LABEL,amt_per_cnt
202603,경기도,화성시 동탄구,3,4,8004,일식회집,4420000,78,40대,56666.666666666664
202605,경기도,수원시 장안구,3,1,8005,중국음식,720000,58,20대 이하,12413.793103448275
202601,서울특별시,마포구,3,1,8004,일식회집,1400000,48,20대 이하,29166.666666666668
202602,강원특별자치도,태백시,3,5,8006,서양음식,1080000,71,50대,15211.267605633802
202603,강원특별자치도,강릉시,3,1,8001,일반한식,3450000,120,20대 이하,28750.0
202605,경상북도,예천군,3,6,4020,슈퍼마켓,5410000,267,60대 이상,20262.172284644195
202605,경상북도,고령군,3,2,8021,스넥,1770000,79,20대,22405.063291139242
202606,전라남도,신안군,3,4,4020,슈퍼마켓,6560000,211,40대,31090.04739336493
202606,대구광역시,중구,3,1,8301,제과점,350000,35,20대 이하,10000.0
202606,경상남도,남해군,3,3,8006,서양음식,3530000,205,30대,17219.51219512195
202606,부산광역시,강서구,3,2,8005,중국음식,1410000,68,20대,20735.29411764706
202603,경상북도,청도군,3,4,8006,서양음식,1000000,68,40대,14705.882352941177
202604,부산광역시,북구,3,5,8005,중국음식,2430000,95,50대,25578.947368421053
202601,경기도,안산시 단원구,3,1,8301,제과점,400000,53,20대 이하,7547.169811320755
202606,경상북도,구미시,3,5,8004,일식회집,2480000,50,50대,49600.0
202602,서울특별시,도봉구,3,6,8006,서양음식,2570000,280,60대 이상,9178.57142857143
202601,강원특별자치도,동해시,3,2,8001,일반한식,5290000,165,20대,32060.60606060606
202601,충청북도,증평군,3,2,8005,중국음식,430000,21,20대,20476.190476190477
202606,부산광역시,금정구,3,4,8004,일식회집,1900000,46,40대,41304.34782608696
202606,경상북도,울진군,3,2,8005,중국음식,400000,16,20대,25000.0
202605,강원특별자치도,태백시,3,5,4010,편의점,6840000,671,50대,10193.740685543964
202605,경상북도,예천군,3,4,8001,일반한식,7830000,163,40대,48036.80981595092
202601,전북특별자치도,장수군,3,3,8001,일반한식,1680000,99,30대,16969.696969696968
202602,경기도,안양시 만안구,3,3,8004,일식회집,1090000,31,30대,35161.290322580644
202606,대전광역시,대덕구,3,5,4004,대형할인점,1560000,93,50대,16774.1935483871
202602,서울특별시,노원구,3,1,8005,중국음식,360000,24,20대 이하,15000.0
202604,충청남도,금산군,3,1,4020,슈퍼마켓,2240000,199,20대 이하,11256.281407035176
202602,서울특별시,강북구,3,5,8005,중국음식,1540000,64,50대,24062.5
202604,전북특별자치도,익산시,3,1,8001,일반한식,1320000,60,20대 이하,22000.0
202603,충청남도,금산군,3,6,8301,제과점,850000,54,60대 이상,15740.74074074074
202601,서울특별시,마포구,3,4,8005,중국음식,9110000,303,40대,30066.006600660065
202606,경기도,부천시 소사구,3,1,8006,서양음식,1510000,158,20대 이하,9556.962025316456
202604,충청남도,홍성군,3,6,8004,일식회집,3610000,34,60대 이상,106176.4705882353
202601,울산광역시,북구,3,6,4020,슈퍼마켓,5790000,371,60대 이상,15606.469002695418
202606,서울특별시,도봉구,3,5,4004,대형할인점,3790000,157,50대,24140.12738853503
202601,전북특별자치도,완주군,3,2,8301,제과점,640000,51,20대,12549.019607843138
202606,강원특별자치도,태백시,3,5,4004,대형할인점,4170000,75,50대,55600.0
202604,강원특별자치도,태백시,3,3,8006,서양음식,1090000,79,30대,13797.468354430379
202604,경상남도,거창군,3,3,8021,스넥,610000,39,30대,15641.02564102564
202602,경기도,동두천시,3,1,4020,슈퍼마켓,4390000,289,20대 이하,15190.311418685122
202605,경기도,의왕시,3,3,8005,중국음식,950000,43,30대,22093.023255813954
202601,충청북도,영동군,3,6,4020,슈퍼마켓,11220000,375,60대 이상,29920.0
202606,경기도,시흥시,3,1,8005,중국음식,2240000,77,20대 이하,29090.909090909092
202605,서울특별시,동작구,3,1,4004,대형할인점,1850000,161,20대 이하,11490.683229813665
202604,경기도,군포시,3,4,8004,일식회집,2440000,47,40대,51914.89361702128
202605,전북특별자치도,임실군,3,3,8006,서양음식,1070000,85,30대,12588.235294117647
202604,경기도,파주시,3,1,4020,슈퍼마켓,2280000,148,20대 이하,15405.405405405405
202604,서울특별시,구로구,3,1,8001,일반한식,1420000,73,20대 이하,19452.054794520547
202606,전라남도,광양시,3,4,4004,대형할인점,17890000,442,40대,40475.11312217195
202603,경기도,파주시,3,6,8005,중국음식,3500000,132,60대 이상,26515.151515151516
202603,충청북도,청주시 청원구,3,1,8001,일반한식,1580000,56,20대 이하,28214.285714285714
202604,경상북도,문경시,3,4,8005,중국음식,700000,23,40대,30434.782608695652
202601,경상남도,남해군,3,2,8001,일반한식,2300000,92,20대,25000.0
202601,경기도,안양시 동안구,3,2,8005,중국음식,910000,49,20대,18571.428571428572
202603,전북특별자치도,고창군,3,6,4010,편의점,2440000,195,60대 이상,12512.820512820514
202605,경기도,부천시 오정구,3,4,8301,제과점,1520000,167,40대,9101.79640718563
202604,경기도,용인시 기흥구,3,4,8004,일식회집,1720000,45,40대,38222.22222222222
202604,경상남도,창원시 마산회원구,3,3,4004,대형할인점,13760000,360,30대,38222.22222222222
202602,경기도,수원시 영통구,3,5,8021,스넥,2670000,215,50대,12418.60465116279
202604,전라남도,나주시,3,3,8021,스넥,3490000,167,30대,20898.20359281437
202606,대구광역시,남구,3,2,8004,일식회집,500000,20,20대,25000.0
202604,전라남도,영광군,3,6,8001,일반한식,19950000,339,60대 이상,58849.55752212389
202604,강원특별자치도,속초시,3,5,8301,제과점,1410000,99,50대,14242.424242424242
202603,경상북도,성주군,3,5,4020,슈퍼마켓,3340000,212,50대,15754.716981132075
202601,경기도,가평군,3,3,8001,일반한식,12530000,262,30대,47824.42748091603
202602,충청남도,아산시,3,1,8006,서양음식,4750000,399,20대 이하,11904.761904761905
202603,경기도,수원시 권선구,3,4,8004,일식회집,2540000,42,40대,60476.19047619047
202605,인천광역시,강화군,3,6,8004,일식회집,3010000,22,60대 이상,136818.18181818182
202604,경상북도,김천시,3,1,4004,대형할인점,2370000,85,20대 이하,27882.352941176472
202601,전북특별자치도,완주군,3,3,8301,제과점,1420000,112,30대,12678.57142857143
202602,경기도,의왕시,3,4,4004,대형할인점,7220000,238,40대,30336.134453781513
202601,충청남도,논산시,3,4,8301,제과점,1910000,127,40대,15039.370078740158
202604,전북특별자치도,정읍시,3,2,8001,일반한식,5330000,191,20대,27905.759162303664
202603,부산광역시,해운대구,3,6,8004,일식회집,4400000,100,60대 이상,44000.0
202601,인천광역시,서구,3,4,8004,일식회집,5430000,118,40대,46016.94915254237
202601,경상남도,거창군,3,5,8006,서양음식,1100000,86,50대,12790.697674418605
202604,경상북도,영덕군,3,6,8301,제과점,480000,26,60대 이상,18461.53846153846
202602,전북특별자치도,전주시 완산구,3,1,8021,스넥,440000,30,20대 이하,14666.666666666666
202602,전라남도,진도군,3,4,4020,슈퍼마켓,9970000,261,40대,38199.23371647509
202605,충청남도,서산시,3,2,8301,제과점,1980000,159,20대,12452.830188679245
202606,충청남도,예산군,3,5,8301,제과점,1310000,100,50대,13100.0
202605,충청남도,서산시,3,3,8005,중국음식,6370000,209,30대,30478.468899521533
202602,세종특별자치시,세종특별자치시,3,3,8004,일식회집,2280000,44,30대,51818.181818181816
202605,충청남도,청양군,3,5,4020,슈퍼마켓,2460000,123,50대,20000.0
202605,경기도,구리시,3,4,8005,중국음식,1520000,43,40대,35348.83720930233
202605,충청남도,논산시,3,4,4004,대형할인점,4480000,89,40대,50337.07865168539
202601,충청북도,청주시 흥덕구,3,2,8004,일식회집,2730000,63,20대,43333.333333333336
202605,대구광역시,달성군,3,6,8005,중국음식,3410000,132,60대 이상,25833.333333333332
202604,강원특별자치도,강릉시,3,5,8021,스넥,2960000,137,50대,21605.839416058396
202603,경기도,여주시,3,4,8301,제과점,1470000,126,40대,11666.666666666666
202603,전라남도,보성군,3,3,8001,일반한식,3730000,126,30대,29603.174603174604
202604,전북특별자치도,군산시,3,6,8004,일식회집,5910000,93,60대 이상,63548.3870967742
202604,경기도,양평군,3,4,8301,제과점,600000,63,40대,9523.809523809523
202606,경상남도,창원시 성산구,3,6,8301,제과점,2820000,195,60대 이상,14461.538461538461
202604,강원특별자치도,삼척시,3,6,4020,슈퍼마켓,2790000,87,60대 이상,32068.96551724138
202601,부산광역시,사하구,3,5,8004,일식회집,3190000,51,50대,62549.01960784314
202602,전북특별자치도,김제시,3,3,8301,제과점,1130000,88,30대,12840.90909090909
202604,충청북도,청주시 상당구,3,3,8021,스넥,3340000,222,30대,15045.045045045044
202604,경상남도,함안군,3,2,8005,중국음식,1470000,98,20대,15000.0
202601,경상북도,안동시,3,6,4004,대형할인점,6090000,142,60대 이상,42887.32394366197
202601,서울특별시,강북구,3,1,8006,서양음식,2870000,267,20대 이하,10749.063670411984
202606,부산광역시,강서구,3,6,8021,스넥,1510000,99,60대 이상,15252.525252525253
202606,전북특별자치도,전주시 완산구,3,4,8004,일식회집,2730000,51,40대,53529.41176470588
202603,경상북도,문경시,3,2,8006,서양음식,1500000,145,20대,10344.827586206897
202601,경기도,수원시 권선구,3,4,8004,일식회집,1610000,31,40대,51935.48387096774
202602,충청남도,서산시,3,5,4004,대형할인점,6560000,111,50대,59099.0990990991
202601,서울특별시,서대문구,3,5,8004,일식회집,2260000,75,50대,30133.333333333332
202605,강원특별자치도,양양군,3,5,8021,스넥,1000000,21,50대,47619.04761904762
202604,경기도,동두천시,3,5,8021,스넥,570000,35,50대,16285.714285714286
202604,경기도,화성시 병점구,3,1,4020,슈퍼마켓,960000,70,20대 이하,13714.285714285714
202604,충청북도,영동군,3,6,8301,제과점,630000,15,60대 이상,42000.0
202606,부산광역시,영도구,3,6,8004,일식회집,4520000,107,60대 이상,42242.990654205605
202601,경상남도,창원시 의창구,3,1,4010,편의점,1450000,259,20대 이하,5598.455598455598
202601,인천광역시,남동구,3,1,8001,일반한식,1890000,64,20대 이하,29531.25
202602,경기도,과천시,3,4,8005,중국음식,960000,14,40대,68571.42857142857
202606,경기도,양주시,3,3,8004,일식회집,1400000,36,30대,38888.88888888889
202606,경기도,의왕시,3,6,8301,제과점,1530000,161,60대 이상,9503.105590062112
202602,전라남도,담양군,3,5,8021,스넥,1030000,39,50대,26410.25641025641
202602,전라남도,여수시,3,5,8004,일식회집,8320000,92,50대,90434.78260869565
202604,경상남도,김해시,3,1,8001,일반한식,3190000,126,20대 이하,25317.460317460318
202601,대구광역시,남구,3,4,4004,대형할인점,1670000,53,40대,31509.43396226415
202601,인천광역시,중구,3,5,8021,스넥,5050000,227,50대,22246.69603524229
202603,대전광역시,서구,3,2,8004,일식회집,1810000,63,20대,28730.15873015873
202606,전라남도,나주시,3,2,8005,중국음식,4130000,262,20대,15763.358778625954
202606,경기도,이천시,3,5,8004,일식회집,1990000,33,50대,60303.030303030304
202602,경상남도,밀양시,3,4,4004,대형할인점,7060000,154,40대,45844.155844155845
202605,대구광역시,북구,3,1,8021,스넥,1640000,221,20대 이하,7420.814479638009
202606,울산광역시,중구,3,3,8004,일식회집,680000,19,30대,35789.47368421053
202603,울산광역시,중구,3,2,4004,대형할인점,3060000,63,20대,48571.42857142857
202606,광주광역시,동구,3,1,8021,스넥,740000,46,20대 이하,16086.95652173913
202601,충청북도,음성군,3,2,8004,일식회집,1600000,26,20대,61538.46153846154
202606,대구광역시,서구,3,2,4004,대형할인점,8460000,133,20대,63609.02255639098
202602,경기도,남양주시,3,4,8021,스넥,3860000,237,40대,16286.91983122363
202602,경상남도,김해시,3,6,8005,중국음식,3860000,107,60대 이상,36074.766355140186
202601,충청남도,금산군,3,4,8021,스넥,1340000,70,40대,19142.85714285714
202601,경상남도,창녕군,3,4,4004,대형할인점,3970000,190,40대,20894.736842105263
202605,전라남도,진도군,3,6,8021,스넥,320000,23,60대 이상,13913.04347826087
202602,전라남도,담양군,3,3,8005,중국음식,580000,22,30대,26363.636363636364
202604,경상북도,경주시,3,4,8005,중국음식,5590000,170,40대,32882.35294117647
202606,울산광역시,동구,3,2,8301,제과점,880000,79,20대,11139.240506329113
202603,경기도,부천시 오정구,3,1,4010,편의점,2250000,404,20대 이하,5569.306930693069
202603,충청남도,홍성군,3,1,8006,서양음식,1150000,104,20대 이하,11057.692307692309
202601,강원특별자치도,인제군,3,4,8001,일반한식,2400000,71,40대,33802.81690140845
202603,인천광역시,강화군,3,5,8301,제과점,670000,45,50대,14888.888888888889
202602,전라남도,보성군,3,3,8021,스넥,510000,18,30대,28333.333333333332
202604,경상북도,예천군,3,6,8021,스넥,660000,28,60대 이상,23571.428571428572
202602,강원특별자치도,삼척시,3,4,8004,일식회집,1000000,13,40대,76923.07692307692
202603,인천광역시,계양구,3,1,8006,서양음식,760000,89,20대 이하,8539.32584269663
202604,경상북도,안동시,3,2,8005,중국음식,2530000,136,20대,18602.941176470587
202604,부산광역시,영도구,3,5,4004,대형할인점,1340000,40,50대,33500.0
202602,세종특별자치시,세종특별자치시,3,5,8301,제과점,4900000,407,50대,12039.312039312039
202603,경상북도,상주시,3,3,8021,스넥,760000,38,30대,20000.0
202604,부산광역시,남구,3,4,8004,일식회집,2950000,63,40대,46825.39682539683
202606,경상남도,의령군,3,5,8001,일반한식,6310000,150,50대,42066.666666666664
202606,경상남도,고성군,3,4,8001,일반한식,2700000,66,40대,40909.09090909091
202604,경상남도,거창군,3,3,8301,제과점,450000,37,30대,12162.162162162162
202603,강원특별자치도,태백시,3,2,8006,서양음식,480000,40,20대,12000.0
202601,경상남도,창원시 성산구,3,6,8004,일식회집,1830000,22,60대 이상,83181.81818181818
202604,인천광역시,옹진군,3,3,4020,슈퍼마켓,2270000,109,30대,20825.688073394496
202606,광주광역시,남구,3,6,8004,일식회집,1480000,32,60대 이상,46250.0
202602,경상북도,성주군,3,5,4020,슈퍼마켓,2850000,138,50대,20652.17391304348
202602,부산광역시,사상구,3,2,8301,제과점,2220000,251,20대,8844.621513944223
202601,전라남도,강진군,3,6,8006,서양음식,1450000,81,60대 이상,17901.234567901236
202606,부산광역시,북구,3,1,8006,서양음식,590000,69,20대 이하,8550.72463768116
202601,충청북도,단양군,3,5,4010,편의점,3290000,342,50대,9619.883040935672
202604,경기도,동두천시,3,5,4010,편의점,6030000,680,50대,8867.64705882353
202606,울산광역시,중구,3,5,8021,스넥,2560000,112,50대,22857.14285714286
202603,충청북도,청주시 흥덕구,3,5,8004,일식회집,5730000,94,50대,60957.44680851064
202604,경상남도,의령군,3,4,8001,일반한식,3120000,127,40대,24566.929133858266
202606,서울특별시,용산구,3,5,8004,일식회집,7300000,72,50대,101388.88888888889
202606,경상남도,함양군,3,6,4010,편의점,1500000,190,60대 이상,7894.736842105263
202605,충청북도,청주시 서원구,3,1,4004,대형할인점,790000,62,20대 이하,12741.935483870968
202604,울산광역시,중구,3,3,8005,중국음식,1490000,57,30대,26140.35087719298
202602,경기도,화성시 병점구,3,3,8301,제과점,1110000,93,30대,11935.483870967742
202604,전북특별자치도,부안군,3,5,8005,중국음식,660000,24,50대,27500.0
202601,경기도,용인시 기흥구,3,2,8021,스넥,3480000,166,20대,20963.85542168675
202603,경기도,용인시 기흥구,3,2,8301,제과점,2140000,222,20대,9639.63963963964
202602,전라남도,곡성군,3,2,4020,슈퍼마켓,790000,31,20대,25483.870967741936
202603,경상북도,영덕군,3,6,4010,편의점,2790000,259,60대 이상,10772.200772200773
202602,경기도,연천군,3,6,8001,일반한식,3120000,71,60대 이상,43943.66197183099
202605,전북특별자치도,순창군,3,2,8006,서양음식,860000,82,20대,10487.80487804878
202605,전라남도,진도군,3,6,8006,서양음식,890000,64,60대 이상,13906.25
202604,서울특별시,성동구,3,3,8005,중국음식,4360000,182,30대,23956.043956043955
202603,충청북도,청주시 흥덕구,3,3,8004,일식회집,4090000,80,30대,51125.0
202605,경상남도,고성군,3,3,8301,제과점,520000,34,30대,15294.117647058823
202605,충청북도,청주시 서원구,3,6,8004,일식회집,2470000,41,60대 이상,60243.90243902439
202604,대전광역시,대덕구,3,3,8006,서양음식,7750000,566,30대,13692.579505300353
202606,전북특별자치도,김제시,3,6,8021,스넥,1350000,50,60대 이상,27000.0
202601,충청북도,단양군,3,5,8006,서양음식,1150000,81,50대,14197.530864197532
202605,울산광역시,울주군,3,6,4004,대형할인점,13790000,433,60대 이상,31847.57505773672
202603,경상북도,의성군,3,5,8021,스넥,600000,49,50대,12244.897959183674
202604,경상북도,안동시,3,4,8005,중국음식,3360000,302,40대,11125.827814569537
202601,경상북도,포항시 남구,3,4,8301,제과점,2230000,182,40대,12252.747252747253
202604,전라남도,나주시,3,3,8301,제과점,2730000,197,30대,13857.868020304568
202603,강원특별자치도,원주시,3,6,8021,스넥,6990000,315,60대 이상,22190.47619047619
202605,충청북도,충주시,3,1,8006,서양음식,1200000,88,20대 이하,13636.363636363636
202605,강원특별자치도,동해시,3,6,8301,제과점,600000,41,60대 이상,14634.146341463415
202604,경상북도,청송군,3,5,4020,슈퍼마켓,2360000,115,50대,20521.739130434784
202601,서울특별시,강남구,3,1,4004,대형할인점,1410000,51,20대 이하,27647.058823529413
202601,충청북도,진천군,3,6,8021,스넥,2020000,82,60대 이상,24634.146341463416
202602,경기도,양주시,3,5,4004,대형할인점,20210000,359,50대,56295.26462395543
202602,경기도,의왕시,3,3,4020,슈퍼마켓,3740000,210,30대,17809.52380952381
202604,경상북도,울진군,3,4,4020,슈퍼마켓,7660000,268,40대,28582.089552238805
202601,전북특별자치도,익산시,3,4,8004,일식회집,3670000,30,40대,122333.33333333333
202602,충청북도,음성군,3,5,8004,일식회집,980000,20,50대,49000.0
202601,경상북도,문경시,3,3,4020,슈퍼마켓,7800000,330,30대,23636.363636363636
202606,경기도,시흥시,3,1,4004,대형할인점,2570000,70,20대 이하,36714.28571428572
202603,서울특별시,은평구,3,4,8004,일식회집,1690000,44,40대,38409.09090909091
202606,경상남도,창원시 마산합포구,3,6,8004,일식회집,3350000,44,60대 이상,76136.36363636363
202604,경상남도,창원시 성산구,3,3,8301,제과점,4610000,373,30대,12359.249329758713
202605,경기도,안양시 만안구,3,3,8004,일식회집,2270000,62,30대,36612.903225806454
202605,부산광역시,연제구,3,1,4010,편의점,780000,137,20대 이하,5693.430656934306
202605,전라남도,고흥군,3,5,4004,대형할인점,200000,11,50대,18181.81818181818
202601,강원특별자치도,고성군,3,5,8006,서양음식,3320000,124,50대,26774.1935483871
202605,경상북도,청송군,3,4,8006,서양음식,260000,22,40대,11818.181818181818
202603,전북특별자치도,순창군,3,4,8006,서양음식,910000,112,40대,8125.0
202602,경기도,구리시,3,2,8006,서양음식,2940000,247,20대,11902.834008097167
202605,충청북도,청주시 서원구,3,6,8005,중국음식,3440000,137,60대 이상,25109.48905109489
202606,경기도,동두천시,3,5,8301,제과점,790000,79,50대,10000.0
202601,경상북도,성주군,3,3,4004,대형할인점,6420000,273,30대,23516.483516483517
202601,경상남도,창원시 마산합포구,3,4,4010,편의점,11090000,1108,40대,10009.025270758122
202605,경상남도,남해군,3,2,4010,편의점,8920000,832,20대,10721.153846153846
202605,전라남도,고흥군,3,5,4020,슈퍼마켓,9920000,324,50대,30617.283950617282
202605,서울특별시,서대문구,3,4,8005,중국음식,4950000,191,40대,25916.230366492146
202601,경상남도,하동군,3,2,4010,편의점,1270000,158,20대,8037.974683544304
202606,경기도,고양시 일산서구,3,2,8001,일반한식,7140000,327,20대,21834.8623853211
202602,경상남도,함안군,3,4,8021,스넥,1430000,70,40대,20428.571428571428
202602,울산광역시,중구,3,5,8021,스넥,1490000,78,50대,19102.5641025641
202606,충청북도,보은군,3,5,8021,스넥,560000,26,50대,21538.46153846154
202601,전라남도,구례군,3,5,8301,제과점,240000,14,50대,17142.85714285714
202602,경기도,광명시,3,3,8021,스넥,2090000,152,30대,13750.0
202602,경상남도,밀양시,3,2,4004,대형할인점,10050000,284,20대,35387.32394366197
202603,충청북도,청주시 청원구,3,5,8004,일식회집,4720000,55,50대,85818.18181818182
202604,전북특별자치도,장수군,3,5,8001,일반한식,9460000,241,50대,39253.11203319502
202601,인천광역시,중구,3,1,8301,제과점,440000,54,20대 이하,8148.148148148148
202603,전라남도,곡성군,3,5,4010,편의점,1050000,141,50대,7446.808510638298
202601,경기도,안양시 만안구,3,1,8006,서양음식,1790000,109,20대 이하,16422.018348623853
202602,전라남도,화순군,3,6,8021,스넥,970000,43,60대 이상,22558.13953488372
202603,경기도,의왕시,3,2,8021,스넥,320000,37,20대,8648.648648648648
202604,부산광역시,부산진구,3,1,8004,일식회집,310000,14,20대 이하,22142.85714285714
202602,경상북도,김천시,3,4,8005,중국음식,1660000,64,40대,25937.5
202606,경기도,용인시 처인구,3,1,8005,중국음식,310000,12,20대 이하,25833.333333333332
202606,경상남도,합천군,3,5,8021,스넥,250000,11,50대,22727.272727272728
202602,서울특별시,강북구,3,4,8301,제과점,1580000,144,40대,10972.222222222223
202604,충청남도,공주시,3,5,4004,대형할인점,1430000,78,50대,18333.333333333332
202602,대구광역시,달성군,3,1,4010,편의점,2560000,416,20대 이하,6153.846153846154
202605,서울특별시,용산구,3,1,4020,슈퍼마켓,1270000,206,20대 이하,6165.0485436893205
202603,충청남도,논산시,3,1,8021,스넥,110000,13,20대 이하,8461.538461538461
202606,경기도,의왕시,3,5,8005,중국음식,1830000,70,50대,26142.85714285714
202601,인천광역시,미추홀구,3,1,8021,스넥,1110000,129,20대 이하,8604.651162790698
202601,서울특별시,강동구,3,2,4020,슈퍼마켓,4640000,379,20대,12242.744063324539
202601,경기도,포천시,3,5,8004,일식회집,1390000,18,50대,77222.22222222222
202601,경기도,부천시 오정구,3,2,4004,대형할인점,240000,16,20대,15000.0
202605,전북특별자치도,순창군,3,3,8006,서양음식,1500000,91,30대,16483.516483516483
202602,경상남도,사천시,3,4,8005,중국음식,790000,28,40대,28214.285714285714
202606,강원특별자치도,동해시,3,6,8301,제과점,500000,31,60대 이상,16129.032258064517
202601,전라남도,완도군,3,6,8006,서양음식,830000,109,60대 이상,7614.678899082569
202604,충청남도,예산군,3,6,8005,중국음식,2530000,105,60대 이상,24095.238095238095
202601,경상북도,안동시,3,3,4004,대형할인점,9170000,203,30대,45172.41379310345
202604,경상북도,의성군,3,2,4010,편의점,2920000,323,20대,9040.247678018575
202603,경상북도,상주시,3,6,4020,슈퍼마켓,8420000,318,60대 이상,26477.98742138365
202606,울산광역시,남구,3,5,8004,일식회집,4320000,63,50대,68571.42857142857
202602,경상남도,밀양시,3,6,4004,대형할인점,9680000,213,60대 이상,45446.00938967136
202601,울산광역시,중구,3,2,8004,일식회집,1170000,19,20대,61578.94736842105
202605,충청남도,논산시,3,4,8005,중국음식,2150000,94,40대,22872.340425531915
202602,경기도,양평군,3,6,4010,편의점,3870000,366,60대 이상,10573.77049180328
202601,강원특별자치도,속초시,3,4,8005,중국음식,1620000,61,40대,26557.377049180326
202603,경기도,가평군,3,4,8005,중국음식,1100000,49,40대,22448.979591836734
202601,충청남도,보령시,3,3,8301,제과점,1350000,106,30대,12735.849056603774
202606,경기도,안양시 만안구,3,2,8005,중국음식,2720000,136,20대,20000.0
202603,부산광역시,동구,3,6,8005,중국음식,5770000,147,60대 이상,39251.70068027211
202604,경상남도,고성군,3,5,4020,슈퍼마켓,2950000,149,50대,19798.657718120805
202601,충청남도,보령시,3,5,8021,스넥,1720000,69,50대,24927.536231884056
202606,경상남도,남해군,3,3,8005,중국음식,540000,29,30대,18620.689655172413
202606,부산광역시,강서구,3,6,8005,중국음식,1430000,53,60대 이상,26981.132075471698
202601,경상북도,영덕군,3,4,8005,중국음식,1630000,45,40대,36222.22222222222
202601,전북특별자치도,전주시 완산구,3,3,8005,중국음식,4210000,132,30대,31893.939393939392
202606,전라남도,순천시,3,2,8004,일식회집,1900000,32,20대,59375.0
202603,경상북도,포항시 남구,3,6,8005,중국음식,1900000,59,60대 이상,32203.389830508473
202601,경상북도,상주시,3,6,4010,편의점,3330000,257,60대 이상,12957.198443579766
202604,인천광역시,옹진군,3,4,4010,편의점,2960000,241,40대,12282.157676348548
202604,전북특별자치도,고창군,3,5,8005,중국음식,680000,29,50대,23448.275862068964
202606,경기도,화성시 병점구,3,4,8021,스넥,2440000,166,40대,14698.795180722891
202605,서울특별시,광진구,3,4,8004,일식회집,3470000,102,40대,34019.60784313725
202605,충청남도,보령시,3,2,8001,일반한식,16100000,391,20대,41176.470588235294
202604,경상남도,합천군,3,4,8001,일반한식,3240000,67,40대,48358.20895522388
202603,전라남도,고흥군,3,4,4010,편의점,6450000,426,40대,15140.845070422536
202605,서울특별시,은평구,3,4,8021,스넥,3720000,252,40대,14761.904761904761
202606,경상북도,경주시,3,1,8021,스넥,820000,92,20대 이하,8913.04347826087
202601,울산광역시,중구,3,2,8301,제과점,940000,90,20대,10444.444444444445
202603,경상남도,창녕군,3,6,8005,중국음식,650000,22,60대 이상,29545.454545454544
202605,충청남도,청양군,3,5,8301,제과점,360000,24,50대,15000.0
202601,전라남도,완도군,3,6,4020,슈퍼마켓,5030000,121,60대 이상,41570.2479338843
202604,서울특별시,서대문구,3,6,8021,스넥,4540000,347,60대 이상,13083.573487031701
202605,전북특별자치도,남원시,3,2,8001,일반한식,6940000,216,20대,32129.62962962963
202602,전라남도,강진군,3,3,8301,제과점,370000,33,30대,11212.121212121212
202604,경상북도,영덕군,3,4,8021,스넥,1050000,41,40대,25609.756097560974
202604,충청남도,태안군,3,2,8001,일반한식,4600000,121,20대,38016.52892561984
202604,강원특별자치도,강릉시,3,6,8005,중국음식,1460000,66,60대 이상,22121.21212121212
202603,충청북도,영동군,3,6,8005,중국음식,290000,19,60대 이상,15263.157894736842
202606,서울특별시,성동구,3,1,4004,대형할인점,1900000,85,20대 이하,22352.941176470587
202603,전북특별자치도,고창군,3,4,4010,편의점,7070000,654,40대,10810.39755351682
202601,충청북도,영동군,3,2,8006,서양음식,2270000,155,20대,14645.161290322581
202601,강원특별자치도,속초시,3,6,8004,일식회집,7690000,60,60대 이상,128166.66666666667
202605,대전광역시,중구,3,1,8006,서양음식,1290000,128,20대 이하,10078.125
202605,경기도,용인시 수지구,3,5,8005,중국음식,2100000,63,50대,33333.333333333336
202604,전북특별자치도,무주군,3,2,8001,일반한식,840000,48,20대,17500.0
202604,충청남도,청양군,3,4,4020,슈퍼마켓,4150000,188,40대,22074.468085106382
202606,서울특별시,강서구,3,1,4020,슈퍼마켓,590000,78,20대 이하,7564.102564102564
202601,전라남도,영광군,3,2,8006,서양음식,1400000,141,20대,9929.078014184397
202603,경상남도,거창군,3,2,8301,제과점,200000,20,20대,10000.0
202606,경상남도,합천군,3,5,4020,슈퍼마켓,2560000,136,50대,18823.529411764706
202605,제주특별자치도,제주시,3,1,4004,대형할인점,3510000,72,20대 이하,48750.0
202601,울산광역시,중구,3,3,8021,스넥,1900000,117,30대,16239.31623931624
202606,충청남도,부여군,3,4,4020,슈퍼마켓,5500000,267,40대,20599.250936329587
202605,충청남도,태안군,3,1,4010,편의점,650000,124,20대 이하,5241.935483870968
202602,전북특별자치도,전주시 완산구,3,1,8001,일반한식,3260000,114,20대 이하,28596.491228070176
202601,부산광역시,연제구,3,4,8004,일식회집,2550000,48,40대,53125.0
202601,경상북도,문경시,3,3,8006,서양음식,1580000,106,30대,14905.66037735849
202604,경상북도,울진군,3,4,8001,일반한식,4770000,106,40대,45000.0
202605,경상북도,구미시,3,1,8001,일반한식,2040000,73,20대 이하,27945.205479452055
202604,충청남도,보령시,3,1,8006,서양음식,470000,30,20대 이하,15666.666666666666
202601,대전광역시,중구,3,5,8005,중국음식,4620000,192,50대,24062.5
202605,광주광역시,북구,3,5,4004,대형할인점,6700000,254,50대,26377.952755905513
202602,서울특별시,동작구,3,1,8005,중국음식,2210000,160,20대 이하,13812.5
